Serial_number:,,,,
1024355,,,,
Project ID:,,,,
PCWA-Baro,,,,
Location:,,,,
NFY,,,,
Level,,,,
UNIT: m,,,,
Offset: 0.000000 m,,,,
Altitude: 715.000000 m,,,,
Temperature,,,,
UNIT: Deg C,,,,
Date,Time,ms,Level,Temperature
8/19/2014,10:45:00,0,0.798,28.161
8/19/2014,11:00:00,0,0.796,26.373
8/19/2014,11:15:00,0,0.7932,26.16
8/19/2014,11:30:00,0,0.7906,26.685
8/19/2014,11:45:00,0,0.7885,27.248
8/19/2014,12:00:00,0,0.787,27.883
8/19/2014,12:15:00,0,0.7865,28.897
8/19/2014,12:30:00,0,0.7856,29.757
8/19/2014,12:45:00,0,0.7845,30.328
8/19/2014,13:00:00,0,0.7846,30.725
8/19/2014,13:15:00,0,0.7824,31.065
8/19/2014,13:30:00,0,0.7818,31.37
8/19/2014,13:45:00,0,0.7809,31.599
8/19/2014,14:00:00,0,0.7791,31.809
8/19/2014,14:15:00,0,0.7776,31.828
8/19/2014,14:30:00,0,0.777,31.825
8/19/2014,14:45:00,0,0.7779,32.133
8/19/2014,15:00:00,0,0.7753,32.049
8/19/2014,15:15:00,0,0.7742,33.217
8/19/2014,15:30:00,0,0.7732,33.433
8/19/2014,15:45:00,0,0.7716,33.642
8/19/2014,16:00:00,0,0.7714,33.801
8/19/2014,16:15:00,0,0.7717,33.116
8/19/2014,16:30:00,0,0.7722,32.423
8/19/2014,16:45:00,0,0.7721,31.759
8/19/2014,17:00:00,0,0.7724,31.473
8/19/2014,17:15:00,0,0.7723,30.888
8/19/2014,17:30:00,0,0.7731,30.203
8/19/2014,17:45:00,0,0.7724,29.719
8/19/2014,18:00:00,0,0.7728,29.408
8/19/2014,18:15:00,0,0.7736,29.05
8/19/2014,18:30:00,0,0.7729,28.715
8/19/2014,18:45:00,0,0.7723,28.256
8/19/2014,19:00:00,0,0.7726,27.795
8/19/2014,19:15:00,0,0.774,27.259
8/19/2014,19:30:00,0,0.7759,26.664
8/19/2014,19:45:00,0,0.7773,25.998
8/19/2014,20:00:00,0,0.7797,25.338
8/19/2014,20:15:00,0,0.7819,24.713
8/19/2014,20:30:00,0,0.7844,24.055
8/19/2014,20:45:00,0,0.7865,23.449
8/19/2014,21:00:00,0,0.7887,22.923
8/19/2014,21:15:00,0,0.7892,22.437
8/19/2014,21:30:00,0,0.7913,21.99
8/19/2014,21:45:00,0,0.7932,21.552
8/19/2014,22:00:00,0,0.794,21.175
8/19/2014,22:15:00,0,0.7948,20.838
8/19/2014,22:30:00,0,0.7946,20.489
8/19/2014,22:45:00,0,0.7948,20.162
8/19/2014,23:00:00,0,0.7953,19.858
8/19/2014,23:15:00,0,0.7966,19.58
8/19/2014,23:30:00,0,0.7965,19.289
8/19/2014,23:45:00,0,0.7976,18.965
8/20/2014,0:00:00,0,0.7995,18.688
8/20/2014,0:15:00,0,0.7996,18.432
8/20/2014,0:30:00,0,0.8001,18.175
8/20/2014,0:45:00,0,0.8006,17.892
8/20/2014,1:00:00,0,0.8003,17.67
8/20/2014,1:15:00,0,0.8,17.432
8/20/2014,1:30:00,0,0.7994,17.229
8/20/2014,1:45:00,0,0.8009,17.032
8/20/2014,2:00:00,0,0.8014,16.801
8/20/2014,2:15:00,0,0.8012,16.542
8/20/2014,2:30:00,0,0.8016,16.371
8/20/2014,2:45:00,0,0.8014,16.193
8/20/2014,3:00:00,0,0.8027,15.988
8/20/2014,3:15:00,0,0.8036,15.819
8/20/2014,3:30:00,0,0.8027,15.592
8/20/2014,3:45:00,0,0.8025,15.363
8/20/2014,4:00:00,0,0.8021,15.146
8/20/2014,4:15:00,0,0.8007,14.965
8/20/2014,4:30:00,0,0.8008,14.841
8/20/2014,4:45:00,0,0.8009,14.663
8/20/2014,5:00:00,0,0.8011,14.554
8/20/2014,5:15:00,0,0.8012,14.378
8/20/2014,5:30:00,0,0.8027,14.272
8/20/2014,5:45:00,0,0.8033,14.114
8/20/2014,6:00:00,0,0.8047,13.932
8/20/2014,6:15:00,0,0.8049,13.797
8/20/2014,6:30:00,0,0.8053,13.592
8/20/2014,6:45:00,0,0.8061,13.514
8/20/2014,7:00:00,0,0.8075,13.412
8/20/2014,7:15:00,0,0.8069,13.418
8/20/2014,7:30:00,0,0.8072,13.443
8/20/2014,7:45:00,0,0.8066,13.604
8/20/2014,8:00:00,0,0.8064,13.872
8/20/2014,8:15:00,0,0.8068,14.692
8/20/2014,8:30:00,0,0.806,16.293
8/20/2014,8:45:00,0,0.8077,18.957
8/20/2014,9:00:00,0,0.8071,21.99
8/20/2014,9:15:00,0,0.807,23.396
8/20/2014,9:30:00,0,0.8077,23.626
8/20/2014,9:45:00,0,0.808,23.555
8/20/2014,10:00:00,0,0.8086,23.88
8/20/2014,10:15:00,0,0.8089,24.16
8/20/2014,10:30:00,0,0.8089,24.488
8/20/2014,10:45:00,0,0.809,25.081
8/20/2014,11:00:00,0,0.8094,25.625
8/20/2014,11:15:00,0,0.8088,26.681
8/20/2014,11:30:00,0,0.8092,27.526
8/20/2014,11:45:00,0,0.8091,28.015
8/20/2014,12:00:00,0,0.8086,28.375
8/20/2014,12:15:00,0,0.8069,28.556
8/20/2014,12:30:00,0,0.8058,28.893
8/20/2014,12:45:00,0,0.8057,29.119
8/20/2014,13:00:00,0,0.8055,29.227
8/20/2014,13:15:00,0,0.8052,29.217
8/20/2014,13:30:00,0,0.8072,29.22
8/20/2014,13:45:00,0,0.8068,29.395
8/20/2014,14:00:00,0,0.8069,29.418
8/20/2014,14:15:00,0,0.8051,29.695
8/20/2014,14:30:00,0,0.8041,29.669
8/20/2014,14:45:00,0,0.8037,29.62
8/20/2014,15:00:00,0,0.8042,29.98
8/20/2014,15:15:00,0,0.8022,30.703
8/20/2014,15:30:00,0,0.8023,30.819
8/20/2014,15:45:00,0,0.8016,31.298
8/20/2014,16:00:00,0,0.803,31.513
8/20/2014,16:15:00,0,0.8023,30.685
8/20/2014,16:30:00,0,0.8008,29.717
8/20/2014,16:45:00,0,0.8015,29.214
8/20/2014,17:00:00,0,0.8029,28.851
8/20/2014,17:15:00,0,0.8032,28.479
8/20/2014,17:30:00,0,0.8031,28.164
8/20/2014,17:45:00,0,0.8021,27.893
8/20/2014,18:00:00,0,0.8031,27.59
8/20/2014,18:15:00,0,0.8032,27.202
8/20/2014,18:30:00,0,0.8037,26.802
8/20/2014,18:45:00,0,0.8037,26.474
8/20/2014,19:00:00,0,0.8037,26.13
8/20/2014,19:15:00,0,0.8046,25.686
8/20/2014,19:30:00,0,0.8074,25.214
8/20/2014,19:45:00,0,0.8092,24.717
8/20/2014,20:00:00,0,0.8122,24.16
8/20/2014,20:15:00,0,0.8137,23.508
8/20/2014,20:30:00,0,0.8149,22.9
8/20/2014,20:45:00,0,0.817,22.431
8/20/2014,21:00:00,0,0.8192,21.921
8/20/2014,21:15:00,0,0.8201,21.523
8/20/2014,21:30:00,0,0.821,21.098
8/20/2014,21:45:00,0,0.8215,20.719
8/20/2014,22:00:00,0,0.8225,20.258
8/20/2014,22:15:00,0,0.8242,19.825
8/20/2014,22:30:00,0,0.8237,19.379
8/20/2014,22:45:00,0,0.8239,19.1
8/20/2014,23:00:00,0,0.8243,18.857
8/20/2014,23:15:00,0,0.8248,18.528
8/20/2014,23:30:00,0,0.8264,18.262
8/20/2014,23:45:00,0,0.8269,17.904
8/21/2014,0:00:00,0,0.8282,17.687
8/21/2014,0:15:00,0,0.8277,17.478
8/21/2014,0:30:00,0,0.8281,17.294
8/21/2014,0:45:00,0,0.8284,17.119
8/21/2014,1:00:00,0,0.829,16.855
8/21/2014,1:15:00,0,0.8292,16.566
8/21/2014,1:30:00,0,0.8292,16.386
8/21/2014,1:45:00,0,0.8295,16.262
8/21/2014,2:00:00,0,0.829,16.019
8/21/2014,2:15:00,0,0.8285,15.7
8/21/2014,2:30:00,0,0.8274,15.542
8/21/2014,2:45:00,0,0.8278,15.443
8/21/2014,3:00:00,0,0.8282,15.285
8/21/2014,3:15:00,0,0.8298,15.078
8/21/2014,3:30:00,0,0.8292,14.883
8/21/2014,3:45:00,0,0.8291,14.695
8/21/2014,4:00:00,0,0.8279,14.54
8/21/2014,4:15:00,0,0.8283,14.465
8/21/2014,4:30:00,0,0.8282,14.322
8/21/2014,4:45:00,0,0.8269,14.184
8/21/2014,5:00:00,0,0.8263,13.942
8/21/2014,5:15:00,0,0.8264,13.804
8/21/2014,5:30:00,0,0.8266,13.663
8/21/2014,5:45:00,0,0.8264,13.538
8/21/2014,6:00:00,0,0.8269,13.466
8/21/2014,6:15:00,0,0.8276,13.392
8/21/2014,6:30:00,0,0.8301,13.308
8/21/2014,6:45:00,0,0.831,13.234
8/21/2014,7:00:00,0,0.8312,13.24
8/21/2014,7:15:00,0,0.8322,13.281
8/21/2014,7:30:00,0,0.8341,13.358
8/21/2014,7:45:00,0,0.8347,13.496
8/21/2014,8:00:00,0,0.8351,13.905
8/21/2014,8:15:00,0,0.8361,14.931
8/21/2014,8:30:00,0,0.8362,16.598
8/21/2014,8:45:00,0,0.836,19.62
8/21/2014,9:00:00,0,0.8373,22.191
8/21/2014,9:15:00,0,0.8374,23.44
8/21/2014,9:30:00,0,0.8374,23.231
8/21/2014,9:45:00,0,0.8373,23.519
8/21/2014,10:00:00,0,0.8369,23.594
8/21/2014,10:15:00,0,0.8372,23.844
8/21/2014,10:30:00,0,0.8364,24.133
8/21/2014,10:45:00,0,0.8354,24.783
8/21/2014,11:00:00,0,0.8345,25.133
8/21/2014,11:15:00,0,0.8326,25.615
8/21/2014,11:30:00,0,0.8311,26.482
8/21/2014,11:45:00,0,0.8305,27.614
8/21/2014,12:00:00,0,0.829,28.405
8/21/2014,12:15:00,0,0.8278,29.034
8/21/2014,12:30:00,0,0.828,29.384
8/21/2014,12:45:00,0,0.8265,29.627
8/21/2014,13:00:00,0,0.8279,29.805
8/21/2014,13:15:00,0,0.8288,30.051
8/21/2014,13:30:00,0,0.8296,30.184
8/21/2014,13:45:00,0,0.8284,30.198
8/21/2014,14:00:00,0,0.8269,30.384
8/21/2014,14:15:00,0,0.8273,30.573
8/21/2014,14:30:00,0,0.8275,30.542
8/21/2014,14:45:00,0,0.8271,30.823
8/21/2014,15:00:00,0,0.8269,31.127
8/21/2014,15:15:00,0,0.8261,31.717
8/21/2014,15:30:00,0,0.8239,31.829
8/21/2014,15:45:00,0,0.8246,32.551
8/21/2014,16:00:00,0,0.8244,32.095
8/21/2014,16:15:00,0,0.8241,31.378
8/21/2014,16:30:00,0,0.8243,30.649
8/21/2014,16:45:00,0,0.8234,30.162
8/21/2014,17:00:00,0,0.8237,30.216
8/21/2014,17:15:00,0,0.8237,29.857
8/21/2014,17:30:00,0,0.8229,29.533
8/21/2014,17:45:00,0,0.824,29.18
8/21/2014,18:00:00,0,0.8238,28.79
8/21/2014,18:15:00,0,0.8223,28.368
8/21/2014,18:30:00,0,0.823,27.994
8/21/2014,18:45:00,0,0.8231,27.547
8/21/2014,19:00:00,0,0.8231,27.013
8/21/2014,19:15:00,0,0.8237,26.371
8/21/2014,19:30:00,0,0.8258,25.774
8/21/2014,19:45:00,0,0.8275,25.215
8/21/2014,20:00:00,0,0.8284,24.646
8/21/2014,20:15:00,0,0.8292,24.063
8/21/2014,20:30:00,0,0.8295,23.521
8/21/2014,20:45:00,0,0.8296,23.024
8/21/2014,21:00:00,0,0.8311,22.556
8/21/2014,21:15:00,0,0.8316,22.137
8/21/2014,21:30:00,0,0.8328,21.698
8/21/2014,21:45:00,0,0.8323,21.241
8/21/2014,22:00:00,0,0.8319,20.818
8/21/2014,22:15:00,0,0.8315,20.445
8/21/2014,22:30:00,0,0.8323,20.106
8/21/2014,22:45:00,0,0.8321,19.802
8/21/2014,23:00:00,0,0.8322,19.514
8/21/2014,23:15:00,0,0.8323,19.191
8/21/2014,23:30:00,0,0.8325,18.888
8/21/2014,23:45:00,0,0.8321,18.619
8/22/2014,0:00:00,0,0.8307,18.311
8/22/2014,0:15:00,0,0.8315,18.055
8/22/2014,0:30:00,0,0.8306,17.754
8/22/2014,0:45:00,0,0.831,17.527
8/22/2014,1:00:00,0,0.8307,17.301
8/22/2014,1:15:00,0,0.8282,17.052
8/22/2014,1:30:00,0,0.8292,16.789
8/22/2014,1:45:00,0,0.8309,16.557
8/22/2014,2:00:00,0,0.8288,16.354
8/22/2014,2:15:00,0,0.8298,16.174
8/22/2014,2:30:00,0,0.8296,16.014
8/22/2014,2:45:00,0,0.8304,15.828
8/22/2014,3:00:00,0,0.8301,15.606
8/22/2014,3:15:00,0,0.8295,15.466
8/22/2014,3:30:00,0,0.8276,15.302
8/22/2014,3:45:00,0,0.8276,15.128
8/22/2014,4:00:00,0,0.8275,14.94
8/22/2014,4:15:00,0,0.8264,14.775
8/22/2014,4:30:00,0,0.8253,14.568
8/22/2014,4:45:00,0,0.8249,14.398
8/22/2014,5:00:00,0,0.826,14.208
8/22/2014,5:15:00,0,0.8255,14.086
8/22/2014,5:30:00,0,0.8255,13.993
8/22/2014,5:45:00,0,0.8268,13.929
8/22/2014,6:00:00,0,0.8292,13.752
8/22/2014,6:15:00,0,0.8286,13.625
8/22/2014,6:30:00,0,0.8297,13.501
8/22/2014,6:45:00,0,0.8303,13.385
8/22/2014,7:00:00,0,0.83,13.303
8/22/2014,7:15:00,0,0.8286,13.25
8/22/2014,7:30:00,0,0.8292,13.267
8/22/2014,7:45:00,0,0.8281,13.387
8/22/2014,8:00:00,0,0.8277,13.745
8/22/2014,8:15:00,0,0.8259,14.864
8/22/2014,8:30:00,0,0.8247,16.526
8/22/2014,8:45:00,0,0.824,19.948
8/22/2014,9:00:00,0,0.8294,21.919
8/22/2014,9:15:00,0,0.828,22.09
8/22/2014,9:30:00,0,0.8255,21.976
8/22/2014,9:45:00,0,0.8244,22.202
8/22/2014,10:00:00,0,0.8217,22.494
8/22/2014,10:15:00,0,0.8208,22.68
8/22/2014,10:30:00,0,0.8191,23.759
8/22/2014,10:45:00,0,0.8185,24.633
8/22/2014,11:00:00,0,0.8176,25.161
8/22/2014,11:15:00,0,0.8173,26.246
8/22/2014,11:30:00,0,0.8168,27.348
8/22/2014,11:45:00,0,0.8161,27.51
8/22/2014,12:00:00,0,0.8164,28.084
8/22/2014,12:15:00,0,0.8158,28.456
8/22/2014,12:30:00,0,0.8166,28.678
8/22/2014,12:45:00,0,0.8147,28.25
8/22/2014,13:00:00,0,0.8111,28.13
8/22/2014,13:15:00,0,0.8093,29.014
8/22/2014,13:30:00,0,0.8098,28.64
8/22/2014,13:45:00,0,0.8092,29.315
8/22/2014,14:00:00,0,0.8076,29.689
8/22/2014,14:15:00,0,0.8061,29.955
8/22/2014,14:30:00,0,0.8046,30.113
8/22/2014,14:45:00,0,0.8033,30.343
8/22/2014,15:00:00,0,0.8017,30.62
8/22/2014,15:15:00,0,0.8007,31.526
8/22/2014,15:30:00,0,0.8,31.478
8/22/2014,15:45:00,0,0.8016,32.274
8/22/2014,16:00:00,0,0.8017,32.554
8/22/2014,16:15:00,0,0.8019,31.771
8/22/2014,16:30:00,0,0.8015,30.982
8/22/2014,16:45:00,0,0.8018,30.311
8/22/2014,17:00:00,0,0.8034,30.069
8/22/2014,17:15:00,0,0.803,29.435
8/22/2014,17:30:00,0,0.804,29.078
8/22/2014,17:45:00,0,0.8057,28.692
8/22/2014,18:00:00,0,0.8055,28.344
8/22/2014,18:15:00,0,0.8057,27.997
8/22/2014,18:30:00,0,0.8058,27.671
8/22/2014,18:45:00,0,0.8065,27.26
8/22/2014,19:00:00,0,0.8074,26.808
8/22/2014,19:15:00,0,0.8077,26.354
8/22/2014,19:30:00,0,0.8087,25.743
8/22/2014,19:45:00,0,0.8102,25.138
8/22/2014,20:00:00,0,0.8115,24.516
8/22/2014,20:15:00,0,0.814,23.816
8/22/2014,20:30:00,0,0.8158,23.229
8/22/2014,20:45:00,0,0.818,22.657
8/22/2014,21:00:00,0,0.82,22.162
8/22/2014,21:15:00,0,0.8223,21.652
8/22/2014,21:30:00,0,0.824,21.125
8/22/2014,21:45:00,0,0.8248,20.663
8/22/2014,22:00:00,0,0.826,20.252
8/22/2014,22:15:00,0,0.8276,19.812
8/22/2014,22:30:00,0,0.828,19.435
8/22/2014,22:45:00,0,0.8282,19.116
8/22/2014,23:00:00,0,0.8285,18.831
8/22/2014,23:15:00,0,0.8297,18.469
8/22/2014,23:30:00,0,0.8301,18.113
8/22/2014,23:45:00,0,0.8298,17.802
8/23/2014,0:00:00,0,0.8297,17.532
8/23/2014,0:15:00,0,0.8296,17.238
8/23/2014,0:30:00,0,0.8296,16.996
8/23/2014,0:45:00,0,0.8301,16.744
8/23/2014,1:00:00,0,0.8291,16.459
8/23/2014,1:15:00,0,0.8285,16.292
8/23/2014,1:30:00,0,0.8284,16.067
8/23/2014,1:45:00,0,0.8283,15.838
8/23/2014,2:00:00,0,0.8283,15.581
8/23/2014,2:15:00,0,0.8282,15.384
8/23/2014,2:30:00,0,0.8286,15.183
8/23/2014,2:45:00,0,0.8288,14.975
8/23/2014,3:00:00,0,0.8289,14.846
8/23/2014,3:15:00,0,0.8285,14.667
8/23/2014,3:30:00,0,0.8281,14.479
8/23/2014,3:45:00,0,0.8271,14.309
8/23/2014,4:00:00,0,0.827,14.169
8/23/2014,4:15:00,0,0.8263,13.982
8/23/2014,4:30:00,0,0.8263,13.814
8/23/2014,4:45:00,0,0.8264,13.698
8/23/2014,5:00:00,0,0.8267,13.541
8/23/2014,5:15:00,0,0.826,13.427
8/23/2014,5:30:00,0,0.826,13.344
8/23/2014,5:45:00,0,0.8262,13.252
8/23/2014,6:00:00,0,0.8274,13.155
8/23/2014,6:15:00,0,0.8275,13.238
8/23/2014,6:30:00,0,0.8281,13.271
8/23/2014,6:45:00,0,0.8293,13.238
8/23/2014,7:00:00,0,0.8291,13.242
8/23/2014,7:15:00,0,0.8301,13.219
8/23/2014,7:30:00,0,0.8309,13.251
8/23/2014,7:45:00,0,0.831,13.349
8/23/2014,8:00:00,0,0.8299,13.867
8/23/2014,8:15:00,0,0.8302,14.942
8/23/2014,8:30:00,0,0.8297,17.183
8/23/2014,8:45:00,0,0.8296,20.611
8/23/2014,9:00:00,0,0.8303,23.24
8/23/2014,9:15:00,0,0.8305,24.086
8/23/2014,9:30:00,0,0.8298,23.876
8/23/2014,9:45:00,0,0.8288,24.09
8/23/2014,10:00:00,0,0.8279,24.17
8/23/2014,10:15:00,0,0.8256,24.625
8/23/2014,10:30:00,0,0.8244,25.132
8/23/2014,10:45:00,0,0.8227,25.357
8/23/2014,11:00:00,0,0.8208,25.817
8/23/2014,11:15:00,0,0.8194,26.397
8/23/2014,11:30:00,0,0.8181,27.372
8/23/2014,11:45:00,0,0.8186,28.452
8/23/2014,12:00:00,0,0.8171,28.881
8/23/2014,12:15:00,0,0.8167,29.56
8/23/2014,12:30:00,0,0.8163,29.652
8/23/2014,12:45:00,0,0.8146,29.833
8/23/2014,13:00:00,0,0.8136,30.152
8/23/2014,13:15:00,0,0.8123,30.503
8/23/2014,13:30:00,0,0.8115,30.737
8/23/2014,13:45:00,0,0.8104,30.813
8/23/2014,14:00:00,0,0.81,30.656
8/23/2014,14:15:00,0,0.8094,30.97
8/23/2014,14:30:00,0,0.8075,30.928
8/23/2014,14:45:00,0,0.8061,31.059
8/23/2014,15:00:00,0,0.8054,31.157
8/23/2014,15:15:00,0,0.8042,32.009
8/23/2014,15:30:00,0,0.8035,32.322
8/23/2014,15:45:00,0,0.8044,33.424
8/23/2014,16:00:00,0,0.804,33.282
8/23/2014,16:15:00,0,0.8052,32.543
8/23/2014,16:30:00,0,0.8034,31.713
8/23/2014,16:45:00,0,0.8036,31.031
8/23/2014,17:00:00,0,0.803,30.754
8/23/2014,17:15:00,0,0.8023,30.356
8/23/2014,17:30:00,0,0.8028,29.881
8/23/2014,17:45:00,0,0.8034,29.544
8/23/2014,18:00:00,0,0.8027,29.223
8/23/2014,18:15:00,0,0.802,28.921
8/23/2014,18:30:00,0,0.8015,28.565
8/23/2014,18:45:00,0,0.8013,28.208
8/23/2014,19:00:00,0,0.8013,27.716
8/23/2014,19:15:00,0,0.8012,27.245
8/23/2014,19:30:00,0,0.8025,26.756
8/23/2014,19:45:00,0,0.8039,26.191
8/23/2014,20:00:00,0,0.8053,25.559
8/23/2014,20:15:00,0,0.8062,24.977
8/23/2014,20:30:00,0,0.8079,24.4
8/23/2014,20:45:00,0,0.8096,23.822
8/23/2014,21:00:00,0,0.811,23.331
8/23/2014,21:15:00,0,0.8106,22.841
8/23/2014,21:30:00,0,0.8108,22.414
8/23/2014,21:45:00,0,0.8109,22.018
8/23/2014,22:00:00,0,0.8113,21.56
8/23/2014,22:15:00,0,0.8116,21.179
8/23/2014,22:30:00,0,0.8102,20.873
8/23/2014,22:45:00,0,0.8086,20.568
8/23/2014,23:00:00,0,0.8078,20.242
8/23/2014,23:15:00,0,0.8081,19.907
8/23/2014,23:30:00,0,0.8076,19.65
8/23/2014,23:45:00,0,0.8076,19.318
8/24/2014,0:00:00,0,0.8071,18.996
8/24/2014,0:15:00,0,0.8081,18.726
8/24/2014,0:30:00,0,0.809,18.476
8/24/2014,0:45:00,0,0.8094,18.21
8/24/2014,1:00:00,0,0.8091,17.956
8/24/2014,1:15:00,0,0.8084,17.794
8/24/2014,1:30:00,0,0.8084,17.548
8/24/2014,1:45:00,0,0.8074,17.337
8/24/2014,2:00:00,0,0.8064,17.166
8/24/2014,2:15:00,0,0.8059,16.939
8/24/2014,2:30:00,0,0.807,16.723
8/24/2014,2:45:00,0,0.8073,16.437
8/24/2014,3:00:00,0,0.8079,16.265
8/24/2014,3:15:00,0,0.8078,16.066
8/24/2014,3:30:00,0,0.808,15.854
8/24/2014,3:45:00,0,0.8088,15.586
8/24/2014,4:00:00,0,0.8089,15.428
8/24/2014,4:15:00,0,0.808,15.262
8/24/2014,4:30:00,0,0.8071,15.126
8/24/2014,4:45:00,0,0.8065,14.903
8/24/2014,5:00:00,0,0.8074,14.742
8/24/2014,5:15:00,0,0.8084,14.537
8/24/2014,5:30:00,0,0.8091,14.389
8/24/2014,5:45:00,0,0.8093,14.302
8/24/2014,6:00:00,0,0.8097,14.178
8/24/2014,6:15:00,0,0.8111,14.063
8/24/2014,6:30:00,0,0.8112,13.896
8/24/2014,6:45:00,0,0.8123,13.744
8/24/2014,7:00:00,0,0.8124,13.662
8/24/2014,7:15:00,0,0.8135,13.586
8/24/2014,7:30:00,0,0.8143,13.527
8/24/2014,7:45:00,0,0.8135,13.503
8/24/2014,8:00:00,0,0.8136,14.131
8/24/2014,8:15:00,0,0.8134,15.084
8/24/2014,8:30:00,0,0.8135,17.33
8/24/2014,8:45:00,0,0.8147,20.264
8/24/2014,9:00:00,0,0.816,21.403
8/24/2014,9:15:00,0,0.8153,21.257
8/24/2014,9:30:00,0,0.8136,21.452
8/24/2014,9:45:00,0,0.8116,21.752
8/24/2014,10:00:00,0,0.8109,21.8
8/24/2014,10:15:00,0,0.8101,22.323
8/24/2014,10:30:00,0,0.8095,23.03
8/24/2014,10:45:00,0,0.8071,23.645
8/24/2014,11:00:00,0,0.8064,24.355
8/24/2014,11:15:00,0,0.8054,25.226
8/24/2014,11:30:00,0,0.8034,26.665
8/24/2014,11:45:00,0,0.8024,27.72
8/24/2014,12:00:00,0,0.8015,28.112
8/24/2014,12:15:00,0,0.8004,28.41
8/24/2014,12:30:00,0,0.7994,28.835
8/24/2014,12:45:00,0,0.798,29.057
8/24/2014,13:00:00,0,0.7974,29.515
8/24/2014,13:15:00,0,0.7971,29.718
8/24/2014,13:30:00,0,0.7954,29.992
8/24/2014,13:45:00,0,0.7947,30.161
8/24/2014,14:00:00,0,0.7934,30.219
8/24/2014,14:15:00,0,0.7924,30.406
8/24/2014,14:30:00,0,0.7909,30.623
8/24/2014,14:45:00,0,0.7901,30.99
8/24/2014,15:00:00,0,0.7896,31.628
8/24/2014,15:15:00,0,0.7876,32.133
8/24/2014,15:30:00,0,0.7853,32.693
8/24/2014,15:45:00,0,0.7846,33.36
8/24/2014,16:00:00,0,0.7831,33.248
8/24/2014,16:15:00,0,0.7832,32.552
8/24/2014,16:30:00,0,0.7824,31.796
8/24/2014,16:45:00,0,0.7804,30.946
8/24/2014,17:00:00,0,0.7794,30.672
8/24/2014,17:15:00,0,0.779,30.35
8/24/2014,17:30:00,0,0.7783,30.073
8/24/2014,17:45:00,0,0.7781,29.698
8/24/2014,18:00:00,0,0.7787,29.31
8/24/2014,18:15:00,0,0.7781,28.921
8/24/2014,18:30:00,0,0.7772,28.481
8/24/2014,18:45:00,0,0.7771,28.003
8/24/2014,19:00:00,0,0.7774,27.357
8/24/2014,19:15:00,0,0.7785,26.698
8/24/2014,19:30:00,0,0.7798,26.084
8/24/2014,19:45:00,0,0.7804,25.539
8/24/2014,20:00:00,0,0.7823,24.953
8/24/2014,20:15:00,0,0.7835,24.304
8/24/2014,20:30:00,0,0.7849,23.747
8/24/2014,20:45:00,0,0.7879,23.116
8/24/2014,21:00:00,0,0.7896,22.642
8/24/2014,21:15:00,0,0.7914,22.155
8/24/2014,21:30:00,0,0.7927,21.751
8/24/2014,21:45:00,0,0.7933,21.388
8/24/2014,22:00:00,0,0.7933,21.049
8/24/2014,22:15:00,0,0.7945,20.643
8/24/2014,22:30:00,0,0.7953,20.25
8/24/2014,22:45:00,0,0.7951,19.89
8/24/2014,23:00:00,0,0.7962,19.549
8/24/2014,23:15:00,0,0.7955,19.263
8/24/2014,23:30:00,0,0.7955,19.004
8/24/2014,23:45:00,0,0.7973,18.664
8/25/2014,0:00:00,0,0.7979,18.423
8/25/2014,0:15:00,0,0.7978,18.149
8/25/2014,0:30:00,0,0.7971,17.89
8/25/2014,0:45:00,0,0.7954,17.65
8/25/2014,1:00:00,0,0.7953,17.396
8/25/2014,1:15:00,0,0.7943,17.106
8/25/2014,1:30:00,0,0.7939,16.832
8/25/2014,1:45:00,0,0.7958,16.629
8/25/2014,2:00:00,0,0.7953,16.362
8/25/2014,2:15:00,0,0.7941,16.168
8/25/2014,2:30:00,0,0.7922,15.996
8/25/2014,2:45:00,0,0.7909,15.803
8/25/2014,3:00:00,0,0.7908,15.586
8/25/2014,3:15:00,0,0.7905,15.471
8/25/2014,3:30:00,0,0.7899,15.297
8/25/2014,3:45:00,0,0.7882,15.127
8/25/2014,4:00:00,0,0.788,14.975
8/25/2014,4:15:00,0,0.7873,14.887
8/25/2014,4:30:00,0,0.7859,14.842
8/25/2014,4:45:00,0,0.786,14.803
8/25/2014,5:00:00,0,0.7876,16.677
8/25/2014,5:15:00,0,0.7891,16.697
8/25/2014,5:30:00,0,0.7895,16.239
8/25/2014,5:45:00,0,0.7888,16.503
8/25/2014,6:00:00,0,0.79,17.507
8/25/2014,6:15:00,0,0.7919,17.235
8/25/2014,6:30:00,0,0.7934,16.541
8/25/2014,6:45:00,0,0.7954,16.226
8/25/2014,7:00:00,0,0.7967,15.9
8/25/2014,7:15:00,0,0.7975,15.595
8/25/2014,7:30:00,0,0.7975,15.339
8/25/2014,7:45:00,0,0.7983,15.271
8/25/2014,8:00:00,0,0.7993,16
8/25/2014,8:15:00,0,0.7976,17.166
8/25/2014,8:30:00,0,0.7915,19.691
8/25/2014,8:45:00,0,0.7942,21.874
8/25/2014,9:00:00,0,0.7948,22.549
8/25/2014,9:15:00,0,0.7984,23.503
8/25/2014,9:30:00,0,0.7999,23.486
8/25/2014,9:45:00,0,0.7989,23.932
8/25/2014,10:00:00,0,0.7975,24.414
8/25/2014,10:15:00,0,0.7974,24.488
8/25/2014,10:30:00,0,0.7963,24.562
8/25/2014,10:45:00,0,0.7949,25.574
8/25/2014,11:00:00,0,0.7954,26.611
8/25/2014,11:15:00,0,0.7963,27.117
